Date,XLC,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLRE,XLK,XLU,XLC_SMA10,XLC_SMA50,XLC_RSI,XLC_MACD,XLC_MACD_Signal,XLY_SMA10,XLY_SMA50,XLY_RSI,XLY_MACD,XLY_MACD_Signal,XLP_SMA10,XLP_SMA50,XLP_RSI,XLP_MACD,XLP_MACD_Signal,XLE_SMA10,XLE_SMA50,XLE_RSI,XLE_MACD,XLE_MACD_Signal,XLF_SMA10,XLF_SMA50,XLF_RSI,XLF_MACD,XLF_MACD_Signal,XLV_SMA10,XLV_SMA50,XLV_RSI,XLV_MACD,XLV_MACD_Signal,XLI_SMA10,XLI_SMA50,XLI_RSI,XLI_MACD,XLI_MACD_Signal,XLB_SMA10,XLB_SMA50,XLB_RSI,XLB_MACD,XLB_MACD_Signal,XLRE_SMA10,XLRE_SMA50,XLRE_RSI,XLRE_MACD,XLRE_MACD_Signal,XLK_SMA10,XLK_SMA50,XLK_RSI,XLK_MACD,XLK_MACD_Signal,XLU_SMA10,XLU_SMA50,XLU_RSI,XLU_MACD,XLU_MACD_Signal
2018-09-12,0.12919271532084986,0.16885653823719038,0.11018844756411006,0.45790942275434715,0.2436920508531471,0.1583184603121095,0.2501894299986844,0.2718304151835066,0.21149322501012435,0.08053282211475848,0.1223340669007531,0.11073758458224581,0.10174199155343555,0.3582007232117399,0.5497534804511364,0.5547445593031701,0.14119620388467358,0.07470484107472763,0.6740449255022077,0.6205837887051574,0.607427551615451,0.06505800259039529,0.012625150043265254,0.6902509668603749,0.7076305278361481,0.6908474996060391,0.44792167330755694,0.44429135923488555,0.46502140526583,0.6164847320868102,0.613427407405619,0.20943052511032512,0.17302020665173812,0.44273063151740194,0.7230648116320848,0.7240867649752721,0.08675504525316402,0.020222849200264292,0.66437657877549,0.7602158067704985,0.7907829703407385,0.19732223305779006,0.14182939016317342,0.7358273928881933,0.7620229480660394,0.7719868070997626,0.23375064831326098,0.1595081531294419,0.5607788193962556,0.6615325993354877,0.6512534860186965,0.11033646897232408,0.022921684797315045,0.5666733618833644,0.7290919100789566,0.709769216849981,0.06965304620759621,0.04602362760814854,0.5174135244679274,0.5641528903039001,0.5585039472252301,0.02465884068690727,0.012244518561699946,0.6001112572252006,0.733467210926368,0.7104839964850316
2018-09-13,0.13411852093872423,0.17006636106050854,0.10857585323723862,0.45819685478036537,0.24268708458576965,0.17019144730665225,0.25446539416556774,0.2750632864691305,0.21821687909976462,0.08489444981118421,0.12998235461916696,0.10841633023765929,0.1014797744846283,0.4228783435044783,0.5554836801404011,0.552479305006062,0.14132615011109906,0.07602638185003963,0.6943272986373106,0.622057527502975,0.6081170551343831,0.06705672590458533,0.014236100775569138,0.7047821821018492,0.7126285759354583,0.6929513026094697,0.446546855602842,0.4439730096203593,0.500660074254754,0.619626065128851,0.6132543814291466,0.20794086414620983,0.17394997606566598,0.4721134077998195,0.7162460598837457,0.7196490242656152,0.08785998794424388,0.022610500007839374,0.7537396021577576,0.7675504019252664,0.7887726915431443,0.19839564245247898,0.14336748695301915,0.8144121391462591,0.7656564247982689,0.7733006394607833,0.23264041164661364,0.16011778610285232,0.6287613721154084,0.6633026455784197,0.6508704068163317,0.11022323934441758,0.023962743417684118,0.6256247858947706,0.7306094615830719,0.7079466063375098,0.06925688334906371,0.046643622110181415,0.5715066866960726,0.5666012197562617,0.5562523016508666,0.026605801157076447,0.013174203751252334,0.6480140268147899,0.7358742106447039,0.7110194108146717
2018-09-14,0.1328147209937972,0.16740459353143733,0.10555244505330863,0.46193055678804024,0.2477116978073523,0.16699078897802877,0.2580140280730336,0.2747821698914892,0.20893169504972875,0.08459359999012694,0.12457251750546683,0.10643104496268274,0.10093150769985393,0.3143592413424309,0.5594889427025818,0.551598900079926,0.14160555905193695,0.07719483889560452,0.6174730311778736,0.6205443841450686,0.6083216624126434,0.0690979925234565,0.015457889622159549,0.6817913677113988,0.7133501599193357,0.6948025353097225,0.44577856990528986,0.44376002779453666,0.48464963649312875,0.6249823319527608,0.6143186028833242,0.20758874044566344,0.17496372256094495,0.5098729854753669,0.7145571435378395,0.7157155988381005,0.08869153724793888,0.024714136330936443,0.6752220655292661,0.7692147994442169,0.7875645716754336,0.20038493543130664,0.14491422754922423,0.8181154417481922,0.7705560291475044,0.7755228128667114,0.23257955696011268,0.16054831850849627,0.5517276010594955,0.664308163010543,0.6507962145813969,0.10969493023953536,0.024357623817348628,0.515434480549689,0.7267359700364824,0.7055625453875817,0.06894817559511263,0.04715128165640747,0.5082712671497341,0.5678029501493905,0.5547533225500211,0.027889524161924806,0.013852739188251473,0.5827022939191325,0.7340745169209157,0.7110139532862267
2018-09-17,0.1260055052983493,0.1586329970584034,0.10958383923539683,0.463079494565181,0.24469696259169843,0.16348083516292833,0.2582869520212228,0.2777342310269598,0.21501500476047009,0.07988102170103067,0.12793054374520874,0.10447631976790817,0.09995416220183972,0.1898585319142325,0.5569115930653787,0.5502949723631331,0.1406439179011686,0.07800245046187526,0.4528219335526418,0.6121845315918526,0.606568258549183,0.07160704215910041,0.01669777816039897,0.70777581578153,0.7164581811696143,0.6970079541491779,0.445717929221787,0.4434708204193664,0.4332696109995837,0.6302366242090949,0.6163497259391152,0.2069928713571182,0.17582750523956459,0.2983009854480189,0.7108110070159532,0.7117188207686892,0.08915857498034296,0.026442298485657156,0.5980412402702461,0.7661415376541967,0.78585929687085,0.20235451767826496,0.14641344014475133,0.7453339508147763,0.7738129139236072,0.7780790149064061,0.23311185312837457,0.16095129478597048,0.47047065726503384,0.6671395267810472,0.651390896251006,0.10939302648870797,0.024797383253492233,0.5626945850112604,0.7264877273051205,0.7035959532807597,0.06812497029549186,0.047468839279129316,0.35440767523841366,0.5626052665934326,0.5522464799754067,0.030050485343346978,0.014429942170808507,0.6497379702471402,0.734070985568764,0.711008736084367
2018-09-18,0.13093125221558233,0.16752553156814598,0.10494756181932308,0.4677709246279283,0.24821418094104103,0.16905580931277708,0.26483767153614507,0.27857751947438614,0.2086114847490793,0.08223735171080854,0.12606493468616642,0.10397235997598941,0.09899384022033442,0.26790045051037115,0.5602593963423277,0.5500306750374448,0.1404944499063211,0.07883348349604424,0.5286009606898265,0.6116344878190364,0.6050393988744212,0.07377585169139111,0.0179240826722733,0.6944457415428249,0.7143418724359731,0.6982790097086086,0.446314379656643,0.44303813652915564,0.5247962050941817,0.6377855877443115,0.6196695926665234,0.2063970140258209,0.17640936104650873,0.3812598004218002,0.7104484161279488,0.7084391226319044,0.09108373666924474,0.028148799892076637,0.6379887540675773,0.7675051326477699,0.7848228705223129,0.2050922456776283,0.14777871993563052,0.8386723510963688,0.7806879642144018,0.7817672567914593,0.23435894984994332,0.16119583120994407,0.5123598508860596,0.6697801080959589,0.6524766069420836,0.10946853386910727,0.02533586332367399,0.4366260065239859,0.7227411972584132,0.7011270576734195,0.067692790344064,0.047778835649701756,0.3891588939196686,0.5611199277955834,0.5498673169323933,0.03148399076490094,0.01568568059036446,0.6513408146124166,0.7324532962242913,0.7106146427376262
2018-09-19,0.1328147209937972,0.1678281716307387,0.10293232290373278,0.4699730224371594,0.26027333991896145,0.16771356369379586,0.2642006933451188,0.28771488074393736,0.1983653649074969,0.08128490580217196,0.10405230676985489,0.1046290149813569,0.09808494338745977,0.24208321349958004,0.5653457562932884,0.5510025460256741,0.14119621972597862,0.07963484933754228,0.45211483824284027,0.6108494299183409,0.6036362808775217,0.07441374992647232,0.01882459684896376,0.6599965960884149,0.7102910206294668,0.6983516619543843,0.44724441904458445,0.4425292259329296,0.49889764503214784,0.6453356431304598,0.6240206994844429,0.2070470546347678,0.1773391304604366,0.5570223047194588,0.7192175261268883,0.7078051672946961,0.09243932475571248,0.029744574851831906,0.5701734739381423,0.76615164528631,0.7836683657138436,0.20721938742869572,0.1490791896563839,0.8192639888926132,0.784660761916741,0.7856674317190504,0.23600146279336653,0.16149203818976343,0.5414141661183951,0.6784909530700873,0.6553573512307918,0.10754393563799414,0.025443557201223488,0.3925457303229717,0.7143450828470821,0.6971448188552354,0.06764649403660339,0.048049948976647605,0.30149067266672913,0.5585032940741645,0.5473056806646613,0.02878815839158566,0.016205594586633953,0.46231651982299027,0.7179359774045185,0.7068001876072422
2018-09-20,0.14049323448693207,0.17266770873302895,0.11683996389577411,0.470164281554661,0.2665540791815267,0.17710857908245625,0.2652927782510042,0.2968518130150051,0.20637031753413215,0.08569651167452186,0.10610429281014888,0.10664482939901743,0.09738002658458456,0.35725126365399495,0.5771945907709607,0.55453659776328,0.1426257338253608,0.08060179289724556,0.5523540160570434,0.6132483729532849,0.6030639144781316,0.07619985338461666,0.020114266739615916,0.7866938396785007,0.7177376610769177,0.7001454828522571,0.4495795886557339,0.44239246387311654,0.5257954965266005,0.6514186405907575,0.6288673999558083,0.2087262835878564,0.1784968439903607,0.6909062482209125,0.7306598749568464,0.7098943921684395,0.09483153388593513,0.03172545530994464,0.651799343751744,0.7722741744386714,0.7842165516868792,0.2092283742926132,0.15066697817013264,0.9606851139981113,0.7876756782238274,0.7895081994708447,0.23844999864538985,0.1623565462031601,0.7409853376375765,0.6918581104688848,0.6607497148237427,0.10614769142989533,0.025865370150343292,0.4762489901851874,0.7116705837415311,0.6933196788566985,0.06833078105664053,0.048446355632610794,0.4111849671360567,0.5616067806545574,0.5460371623674888,0.025664415001622753,0.016566893348101797,0.47261564444555204,0.707396971767725,0.701208355360032
2018-09-21,0.1373265109882611,0.16951864940726835,0.11862629835469185,0.4749169125591915,0.26372779558931597,0.1784249547517862,0.26999186403360037,0.2950016651269707,0.20637024131173265,0.08420762789560288,0.11033937689305551,0.10817413278486643,0.09632824562955755,0.38759042655010834,0.5839915599794779,0.5589451102169283,0.14372349403114149,0.08137182855837899,0.48545574774190825,0.6121996962457322,0.6023655377750546,0.07840828686734769,0.02147571204990295,0.7997916979460743,0.724236308738238,0.7030952759116891,0.45242668621813675,0.442337849500595,0.6571776370081059,0.6594175421176608,0.6345407531631608,0.21018208367758073,0.17955708182062624,0.6608820324389105,0.7371611469792747,0.7130409789807076,0.09720948061741974,0.03350596102500858,0.6625446822689782,0.7769692417173144,0.7857837438824435,0.21198234258729465,0.15218271155930174,0.9749732116739255,0.7927454385596332,0.793792592015187,0.24129150406647626,0.1631275021299613,0.751284687549893,0.7004419537464883,0.6670464444714713,0.10637412373482924,0.02621539287839414,0.4487431737787005,0.7094439727560299,0.6897272872323867,0.06899089032393646,0.04868862913941213,0.3825653538049114,0.5619221278992526,0.5451016843709494,0.024459867438292093,0.017010594416198455,0.520196864023457,0.7013577253694422,0.6952792204259707
2018-09-24,0.1373265109882611,0.16490722307340422,0.10157557375021187,0.48552082779435585,0.25565273077090017,0.18039415068119358,0.2574667015467675,0.28299614256820804,0.18533827081711862,0.0860689165127852,0.10149295143802373,0.10955071620725232,0.09530370671618638,0.4710719146720118,0.5897357767131183,0.5638082751676496,0.1440465352068916,0.08198373186224073,0.42182295399823644,0.6073790866205807,0.6007013694280845,0.07841402890847049,0.02230050911461956,0.6441393730804406,0.7145779737616259,0.7032038987616291,0.4564237558237346,0.442441863988245,0.7599846544887593,0.6728474263218776,0.6420948467402766,0.21084857855517702,0.18049649738260953,0.5325119625247668,0.7357374024008553,0.7152351858302227,0.100078106293648,0.03529386204243368,0.779594474419825,0.781075450604876,0.7880245858647469,0.2129866633397648,0.15331897667558203,0.7207506585342724,0.7858072326743302,0.7955617302945013,0.24272767599400114,0.16361463489194084,0.6663056602021393,0.6975279894864947,0.6714107122983146,0.10344247894476033,0.02607461123363719,0.3946851675882095,0.6969126412388245,0.683857712593706,0.0697236880232377,0.048979643139661244,0.4377432331810033,0.5641569503908528,0.5449155498231648,0.021663061766558078,0.017240943968090727,0.4488605027657677,0.691346165901896,0.6881227772691343
2018-09-25,0.13761684436035648,0.16788033230429478,0.09508002034299012,0.49024436488870854,0.2528769408717763,0.17738857289126697,0.25527272608416357,0.2786179066173261,0.18436773100322468,0.08561625236338949,0.08794076995589051,0.1102248818477628,0.09433707093896504,0.5925275121847821,0.5948631896710844,0.568891666694401,0.1440846441067295,0.08262866768730448,0.5394847151608725,0.6052738912699365,0.5988872692629369,0.07815979375438964,0.02309260412222547,0.5141265170623198,0.7009668362945166,0.7001182470527104,0.46022204686475476,0.4428537799122864,0.7992009937844895,0.6863382393206547,0.651167212951412,0.2111345736140524,0.1810817096168298,0.5002550545706795,0.7321388234147221,0.7161739959372877,0.10270621297468185,0.0371392679463427,0.7137809705594031,0.7802305788956485,0.7896141614252894,0.21377321419863748,0.15446794881544768,0.6439289059288467,0.7776735641971084,0.795032924696231,0.24350766094728538,0.16415636936132094,0.5750984917839239,0.6913863650813094,0.6734834320883003,0.1003586694897054,0.026068169726687573,0.34275659863015595,0.6866387744868886,0.6767060468796539,0.0700859013746688,0.04927926876162342,0.5165646141646132,0.5650331248675919,0.5449870745535652,0.0176114830547629,0.017173235229367867,0.3010771034921144,0.6756145902461965,0.6786057640187467
2018-09-26,0.14037718331899185,0.16951864940726835,0.09629794233403743,0.48311072581575515,0.2442971572377965,0.17956516838301462,0.25481536251316034,0.27028454979121874,0.17271927145410915,0.08420762789560288,0.07834130442341425,0.11140381165565794,0.09343191188419242,0.7055777791550297,0.6017754048313595,0.5745664622070052,0.14415576100613625,0.08329872859056009,0.5812353710127984,0.6043318492382175,0.5972199591169691,0.07669446159350257,0.023708413317440558,0.5003321308270688,0.6906954516157461,0.6952556214876667,0.4628829717395926,0.4431659054986335,0.8990067848014461,0.6915746511753603,0.6596008371273754,0.21119980870487132,0.18144407486957081,0.4547163872663359,0.7224766383350902,0.7147325927337724,0.10505051830955092,0.03891988033428406,0.7260001025401973,0.7801444403691102,0.7908651151031556,0.2142739173284567,0.15554341903715074,0.6149539944370223,0.7700631513107998,0.792790832983552,0.24334041333208556,0.16423215434484273,0.4834342811954659,0.6798056365754646,0.672466498792289,0.09578874362744205,0.025932675886142897,0.27639110717422727,0.6728278981040112,0.6676831730169474,0.07046303657245778,0.04949021783561558,0.5451314887030215,0.5636627829998285,0.5446995368589123,0.012565861797709799,0.016896421897559355,0.22998579499006527,0.657867122173618,0.6667143942715428
