time/fps,train/reward,time/iterations,time/total_timesteps,time/time_elapsed,train/policy_gradient_loss,train/std,train/clip_range,train/loss,train/approx_kl,train/entropy_loss,train/explained_variance,train/value_loss,train/clip_fraction,train/learning_rate,train/n_updates
668,-0.5830763,818,418816,626,-0.032339395373128355,1.8116635084152222,0.2,-0.11339825391769409,0.012904057,-17.979805994033814,-0.2500290870666504,0.2569561379030347,0.1685546875,0.0003,8170
668,-0.17808436,819,419328,626,-0.037647332466440274,1.816148281097412,0.2,0.011311143636703491,0.017293198,-17.985310864448547,0.04942357540130615,0.5615381266921758,0.200390625,0.0003,8180
668,-0.028034672,820,419840,627,-0.027868944325018675,1.8116183280944824,0.2,0.08945858478546143,0.016490523,-17.98924036026001,0.002937912940979004,0.6535067234188319,0.133203125,0.0003,8190
668,-0.5228292,821,420352,628,-0.02762385505484417,1.8138177394866943,0.2,1.3586673736572266,0.013104634,-17.98154010772705,0.332308292388916,2.6197208136320116,0.141796875,0.0003,8200
668,-0.20178956,822,420864,629,-0.020690197631483897,1.815826416015625,0.2,1.5962799787521362,0.029602263,-17.99187078475952,0.15347570180892944,4.6656446442008015,0.180078125,0.0003,8210
669,0.45066085,823,421376,629,-0.02521992943948135,1.8229236602783203,0.2,0.17255371809005737,0.013049908,-18.014615225791932,0.03703737258911133,1.0395067252218724,0.137109375,0.0003,8220
669,0.5082768,824,421888,630,-0.02335174282779917,1.8274197578430176,0.2,0.665921688079834,0.010803088,-18.037416195869447,0.08624935150146484,1.7377139359712601,0.1310546875,0.0003,8230
669,3.9056904,825,422400,631,-0.02037683860398829,1.8299965858459473,0.2,0.947604238986969,0.009191439,-18.05979096889496,0.14449554681777954,3.78433336019516,0.1078125,0.0003,8240
669,-0.086026095,826,422912,631,-0.027829404501244426,1.83064866065979,0.2,2.5302743911743164,0.011746506,-18.065253496170044,0.24263572692871094,5.2999915271997455,0.1283203125,0.0003,8250
669,0.34426177,827,423424,632,-0.017649523820728062,1.832252025604248,0.2,9.62219524383545,0.008848894,-18.07168905735016,0.14438152313232422,16.02995236515999,0.0703125,0.0003,8260
669,-0.018585026,828,423936,633,-0.02352657704614103,1.8331027030944824,0.2,1.611133337020874,0.014420897,-18.079000401496888,0.027229785919189453,3.075263407826424,0.1548828125,0.0003,8270
669,-1.854462,829,424448,634,-0.019443971465807407,1.828055500984192,0.2,0.4584886431694031,0.010594988,-18.073520064353943,0.05842030048370361,1.922056171298027,0.0935546875,0.0003,8280
669,-0.10023707,830,424960,634,-0.029570901487022638,1.831002116203308,0.2,1.292525053024292,0.012917072,-18.066692757606507,0.12914156913757324,3.1057217717170715,0.1529296875,0.0003,8290
669,0.37447867,831,425472,635,-0.02195722658652812,1.8292168378829956,0.2,1.9917423725128174,0.009461787,-18.07474660873413,0.1256665587425232,5.0666522771120075,0.1048828125,0.0003,8300
669,-0.118794,832,425984,636,-0.019235351542010903,1.8290339708328247,0.2,7.010059833526611,0.0074378275,-18.070577335357665,0.2347000241279602,12.546257197856903,0.0578125,0.0003,8310
669,0.011819018,833,426496,636,-0.012120803614379838,1.8310102224349976,0.2,5.1554107666015625,0.008615889,-18.074663090705872,0.08945590257644653,20.885108524560927,0.080859375,0.0003,8320
669,1.2129952,834,427008,637,-0.020205719291698187,1.8297266960144043,0.2,1.2528327703475952,0.011784708,-18.077117133140565,0.03816574811935425,5.420741391181946,0.0998046875,0.0003,8330
669,-2.7981431,835,427520,638,-0.02958716074936092,1.8314383029937744,0.2,2.6610612869262695,0.014992459,-18.07765998840332,0.07901686429977417,6.318549174070358,0.166796875,0.0003,8340
669,0.6982794,836,428032,639,-0.024392446654383095,1.8290704488754272,0.2,11.35047721862793,0.009112475,-18.07835474014282,0.10257041454315186,18.39167175292969,0.084765625,0.0003,8350
669,0.8726999,837,428544,639,-0.017788639379432425,1.8287290334701538,0.2,11.712589263916016,0.0072514247,-18.070950078964234,0.12886017560958862,22.469562184810638,0.0423828125,0.0003,8360
669,-3.5392556,838,429056,640,-0.021107846579980105,1.8275293111801147,0.2,11.794705390930176,0.013403668,-18.06934587955475,0.11281746625900269,45.27895805835724,0.129296875,0.0003,8370
669,0.7372777,839,429568,641,-0.02239076978294179,1.8268178701400757,0.2,2.5277585983276367,0.012998306,-18.06627185344696,-0.022506356239318848,5.959855723381042,0.119921875,0.0003,8380
669,-2.3325799,840,430080,642,-0.021639427402988076,1.8287228345870972,0.2,2.6543116569519043,0.011928372,-18.07008993625641,0.05243086814880371,5.985697489976883,0.115234375,0.0003,8390
669,2.8804514,841,430592,642,-0.020352761424146593,1.8327391147613525,0.2,5.287187576293945,0.008401034,-18.08724479675293,0.09402179718017578,9.431009715795517,0.097265625,0.0003,8400
670,0.3752975,842,431104,643,0.054805858968757094,1.8383857011795044,0.2,6.923798084259033,0.1872538,-18.110033369064332,0.10446977615356445,17.47834632396698,0.4185546875,0.0003,8410
670,1.2430551,843,431616,644,-0.029876461392268537,1.8409494161605835,0.2,21.291593551635742,0.010759676,-18.12973322868347,0.18122190237045288,27.2045730471611,0.1203125,0.0003,8420
670,-1.7580785,844,432128,644,-0.023256656806916,1.8426244258880615,0.2,46.731449127197266,0.019643359,-18.13654491901398,0.08119434118270874,42.369409310817716,0.1984375,0.0003,8430
670,0.3796083,845,432640,645,-0.02022598369512707,1.8484840393066406,0.2,3.3837220668792725,0.009740086,-18.154845690727235,0.041934967041015625,8.227082240581513,0.1328125,0.0003,8440
670,2.4993148,846,433152,646,-0.018546065012924374,1.8459731340408325,0.2,3.468366861343384,0.02627403,-18.166136050224303,0.0806581974029541,8.394813787937164,0.1171875,0.0003,8450
670,-3.798986,847,433664,646,-0.017654730239883065,1.8469263315200806,0.2,11.133355140686035,0.009948578,-18.158622837066652,0.11405742168426514,21.594712841510773,0.0974609375,0.0003,8460
670,-0.8547429,848,434176,647,-0.026652762724552304,1.8486895561218262,0.2,5.585553169250488,0.0109222215,-18.169189143180848,0.15090543031692505,21.238013792037965,0.1173828125,0.0003,8470
670,2.1561716,849,434688,648,-0.019745610654354095,1.8477829694747925,0.2,24.064680099487305,0.0094621945,-18.170965027809142,0.11789244413375854,50.04115341901779,0.1068359375,0.0003,8480
670,-0.72351426,850,435200,649,-0.022354794014245272,1.8562967777252197,0.2,4.8010149002075195,0.012892511,-18.186724805831908,0.02265334129333496,10.08756651878357,0.194921875,0.0003,8490
670,1.2031578,851,435712,649,-0.023356238717678935,1.856627106666565,0.2,4.293234825134277,0.018467722,-18.207380414009094,0.06242191791534424,8.247529697418212,0.1818359375,0.0003,8500
670,0.008313668,852,436224,650,-0.022415958007331937,1.8581483364105225,0.2,4.9318013191223145,0.009861838,-18.213455533981325,0.07615554332733154,11.946778124570846,0.1423828125,0.0003,8510
670,0.62575734,853,436736,651,-0.019943683024030177,1.856555461883545,0.2,7.040318965911865,0.008906763,-18.21600890159607,0.1107664704322815,19.98555542230606,0.0953125,0.0003,8520
670,-0.33835953,854,437248,651,0.027673308982048183,1.8568047285079956,0.2,18.21957778930664,0.11904667,-18.215318727493287,0.1921294927597046,29.29794874191284,0.2755859375,0.0003,8530
670,-1.1811409,855,437760,652,-0.018104455224238335,1.859354853630066,0.2,10.801231384277344,0.014511275,-18.221086287498473,0.08122211694717407,43.81652092933655,0.1357421875,0.0003,8540
670,0.9158198,856,438272,653,-0.022866948042064905,1.866364598274231,0.2,1.612598180770874,0.015554013,-18.239126682281494,0.029977738857269287,5.5997658401727675,0.1447265625,0.0003,8550
670,0.023896284,857,438784,653,-0.03240158567787148,1.8682973384857178,0.2,2.1984379291534424,0.015957326,-18.263602709770204,0.09289681911468506,6.132535043358803,0.1703125,0.0003,8560
670,-3.5339742,858,439296,654,-0.01725382451550104,1.8727459907531738,0.2,8.363430976867676,0.008532474,-18.27607970237732,0.1309870481491089,15.875789761543274,0.0994140625,0.0003,8570
670,0.4556798,859,439808,655,-0.02983439843519591,1.8783376216888428,0.2,8.559903144836426,0.012068351,-18.302783203125,0.18421047925949097,16.27115817666054,0.1525390625,0.0003,8580
670,-0.61779183,860,440320,656,-0.02085680339951068,1.8807626962661743,0.2,27.812191009521484,0.0104711,-18.319524240493774,0.1270589828491211,43.348109769821164,0.1076171875,0.0003,8590
671,-0.18968777,861,440832,656,-0.02016719487728551,1.8890573978424072,0.2,4.285675525665283,0.0125606,-18.34085295200348,0.027181386947631836,10.91596086025238,0.1201171875,0.0003,8600
671,1.2045838,862,441344,657,-0.023880982829723507,1.891823649406433,0.2,4.467896461486816,0.010869805,-18.363391399383545,0.06249642372131348,9.479344666004181,0.1400390625,0.0003,8610
671,-1.3117461,863,441856,658,-0.025100982247386126,1.8985666036605835,0.2,5.1709136962890625,0.013724884,-18.387474417686462,0.09089905023574829,12.327804064750671,0.1302734375,0.0003,8620
671,0.6093725,864,442368,659,-0.020730151911266148,1.8980522155761719,0.2,10.822420120239258,0.010936119,-18.404004192352296,0.11210489273071289,21.81659345626831,0.1232421875,0.0003,8630
671,-0.30255634,865,442880,659,-0.024377399915829302,1.9002537727355957,0.2,14.629120826721191,0.009884497,-18.404864168167116,0.1936977505683899,32.49242131710052,0.08046875,0.0003,8640
671,-1.2456908,866,443392,660,-0.016637073387391864,1.900115728378296,0.2,12.095949172973633,0.010844616,-18.409965109825134,0.08209508657455444,50.704426765441895,0.1021484375,0.0003,8650
671,-0.15003645,867,443904,661,-0.025552635546773672,1.9047516584396362,0.2,2.3433761596679688,0.01161005,-18.422607111930848,0.04033946990966797,7.300911596417427,0.1205078125,0.0003,8660
671,-1.8073673,868,444416,661,-0.030776667362079024,1.9120516777038574,0.2,2.6069509983062744,0.018665323,-18.448372769355775,0.09826481342315674,6.87936087846756,0.1794921875,0.0003,8670
671,-0.148888,869,444928,662,-0.029472884873393924,1.912567138671875,0.2,10.011154174804688,0.016490994,-18.47111177444458,0.12891918420791626,17.991956853866576,0.1806640625,0.0003,8680
670,-0.17399418,870,445440,664,-0.028511474904371427,1.916603922843933,0.2,10.837890625,0.01282336,-18.483127784729003,0.19063210487365723,17.5901860833168,0.1439453125,0.0003,8690
669,2.6752007,871,445952,665,-0.021936040476430208,1.91941237449646,0.2,17.031681060791016,0.01186892,-18.500702953338624,0.13156050443649292,49.22341068983078,0.103515625,0.0003,8700
670,-0.1469555,872,446464,666,-0.02260369308060035,1.9243463277816772,0.2,2.715630292892456,0.01267202,-18.5226243019104,0.02814704179763794,10.975066953897477,0.1546875,0.0003,8710
670,2.610177,873,446976,667,-0.024785434384830295,1.9297608137130737,0.2,4.266444206237793,0.011625331,-18.54493703842163,0.06775540113449097,9.677073299884796,0.1146484375,0.0003,8720
670,-0.19882041,874,447488,667,-0.028350641595898195,1.9284803867340088,0.2,6.37154483795166,0.014619153,-18.559741926193237,0.11142873764038086,12.54738404750824,0.1787109375,0.0003,8730
670,-1.0421094,875,448000,668,-0.021085452754050493,1.9243791103363037,0.2,11.856911659240723,0.010490294,-18.54225516319275,0.12014299631118774,24.52621043920517,0.0927734375,0.0003,8740
670,-0.4556836,876,448512,669,-0.027189258323051035,1.9260627031326294,0.2,16.163183212280273,0.009870322,-18.533106875419616,0.20413237810134888,32.20298228263855,0.108984375,0.0003,8750
670,0.5604399,877,449024,670,-0.01106437481357716,1.9273275136947632,0.2,20.7896671295166,0.005858316,-18.538365745544432,0.08199560642242432,53.769509482383725,0.0673828125,0.0003,8760
670,0.67179316,878,449536,670,-0.027657859679311513,1.9272509813308716,0.2,7.862849235534668,0.013569012,-18.542556619644166,0.03761225938796997,16.046539378166198,0.194921875,0.0003,8770
670,1.3658086,879,450048,671,-0.025773801788454877,1.9309724569320679,0.2,6.531698703765869,0.013133047,-18.550595545768736,0.1010013222694397,12.33497604727745,0.136328125,0.0003,8780
670,-9.117873,880,450560,672,-0.0176424857461825,1.9312119483947754,0.2,9.701290130615234,0.009001791,-18.561064195632934,0.12828218936920166,23.56641231775284,0.094921875,0.0003,8790
670,0.07520547,881,451072,673,-0.02309439474483952,1.9268656969070435,0.2,9.601487159729004,0.018839393,-18.550389885902405,0.18575716018676758,21.099352502822875,0.1279296875,0.0003,8800
670,2.620735,882,451584,673,-0.021305223682429642,1.9277935028076172,0.2,55.81788635253906,0.011746256,-18.540641283988954,0.11740463972091675,66.96185483932496,0.108984375,0.0003,8810
670,-0.979942,883,452096,674,-0.018756486824713647,1.9253545999526978,0.2,3.3782615661621094,0.010730306,-18.536698246002196,0.007913291454315186,9.116030794382095,0.1142578125,0.0003,8820
670,-2.7579534,884,452608,675,-0.025202661659568547,1.9371566772460938,0.2,2.7264909744262695,0.014080975,-18.547697448730467,0.06142151355743408,8.34803095459938,0.1322265625,0.0003,8830
670,0.113790296,885,453120,675,-0.02846930081723258,1.939811110496521,0.2,6.4777421951293945,0.014734574,-18.584579086303712,0.13442492485046387,10.432734858989715,0.2080078125,0.0003,8840
670,-0.4921533,886,453632,676,-0.02795949368737638,1.945305347442627,0.2,11.36551284790039,0.01378116,-18.599348020553588,0.1435489058494568,15.429521995782853,0.1119140625,0.0003,8850
670,-0.00065426645,887,454144,677,-0.02903893799521029,1.9444738626480103,0.2,7.484597682952881,0.0096914675,-18.614867663383485,0.2545861005783081,24.00377014875412,0.098046875,0.0003,8860
670,-2.132997,888,454656,678,-0.0212428993312642,1.945609211921692,0.2,28.645599365234375,0.012697921,-18.613474559783935,0.08765560388565063,41.78981338739395,0.15546875,0.0003,8870
670,-0.79550326,889,455168,678,-0.022478973754914477,1.949378490447998,0.2,5.785040855407715,0.009251421,-18.62264747619629,0.05156099796295166,10.938891190290452,0.1443359375,0.0003,8880
670,1.0091383,890,455680,679,-0.022429969091899694,1.9462329149246216,0.2,5.531662464141846,0.0117365,-18.624058222770692,0.09829211235046387,9.829006183147431,0.099609375,0.0003,8890
670,4.2027974,891,456192,680,-0.024607429769821464,1.9458980560302734,0.2,10.593003273010254,0.013048784,-18.61831650733948,0.13874071836471558,19.757120728492737,0.1513671875,0.0003,8900
670,-1.0544338,892,456704,681,-0.029846731235738843,1.9478403329849243,0.2,9.48703384399414,0.011703771,-18.62265694141388,0.20241284370422363,17.241036927700044,0.1458984375,0.0003,8910
670,1.4699607,893,457216,682,-0.02672827758360654,1.953535556793213,0.2,31.333141326904297,0.014997307,-18.63944296836853,0.1361323595046997,58.66635789871216,0.1609375,0.0003,8920
669,0.3571109,894,457728,683,-0.01935053018387407,1.9554334878921509,0.2,3.673410415649414,0.016661046,-18.656014132499696,0.025934457778930664,9.054129350185395,0.1736328125,0.0003,8930
670,0.68756574,895,458240,683,-0.02286451841937378,1.9522813558578491,0.2,4.622255802154541,0.012881899,-18.649070310592652,0.054671406745910645,8.713165450096131,0.1291015625,0.0003,8940
670,1.001675,896,458752,684,-0.027614977024495602,1.955535888671875,0.2,4.300460338592529,0.014589228,-18.65108287334442,0.1285315752029419,11.67273826599121,0.1845703125,0.0003,8950
670,-1.2406424,897,459264,685,-0.022034768760204316,1.9600279331207275,0.2,9.72673511505127,0.010005648,-18.663101315498352,0.13538342714309692,24.17367732524872,0.0896484375,0.0003,8960
670,1.9318136,898,459776,686,-0.02779005995253101,1.958921194076538,0.2,16.404264450073242,0.013065942,-18.674298119544982,0.22155427932739258,30.885192966461183,0.11015625,0.0003,8970
670,0.7205646,899,460288,686,-0.01880685141077265,1.956228494644165,0.2,12.423436164855957,0.01045054,-18.666879868507387,0.08966374397277832,51.07555825710297,0.1228515625,0.0003,8980
670,-0.31738883,900,460800,687,-0.021106447977945208,1.9548687934875488,0.2,5.987165927886963,0.015339399,-18.660234808921814,0.04150831699371338,10.32302451133728,0.1326171875,0.0003,8990
670,4.7793894,901,461312,688,-0.01970618646591902,1.9637320041656494,0.2,4.387605667114258,0.011928528,-18.682528495788574,0.08581423759460449,10.674477243423462,0.1349609375,0.0003,9000
670,2.261141,902,461824,688,-0.030190102464985102,1.9691344499588013,0.2,5.704113483428955,0.021297593,-18.71992778778076,0.13348960876464844,18.329374039173125,0.1833984375,0.0003,9010
670,-0.22080241,903,462336,689,-0.025709648290649055,1.9689867496490479,0.2,11.748305320739746,0.012207594,-18.733881998062134,0.1990681290626526,20.707307529449462,0.11328125,0.0003,9020
670,2.0370042,904,462848,690,-0.019866213796194642,1.9679102897644043,0.2,31.09669303894043,0.01036611,-18.731278657913208,0.13378041982650757,68.2200931072235,0.1013671875,0.0003,9030
670,-0.1977106,905,463360,691,-0.017729720391798764,1.9738805294036865,0.2,3.8732268810272217,0.011614196,-18.7383891582489,0.020495712757110596,11.412457084655761,0.1689453125,0.0003,9040
670,3.0353575,906,463872,691,-0.020512625784613193,1.97223961353302,0.2,5.925180912017822,0.013999602,-18.75068817138672,0.06510061025619507,10.657029175758362,0.1283203125,0.0003,9050
670,-0.0147902705,907,464384,692,-0.02441678780596703,1.9706025123596191,0.2,5.073996543884277,0.013287442,-18.74233205318451,0.13055551052093506,12.850457048416137,0.1462890625,0.0003,9060
670,-0.49855855,908,464896,693,0.03022296701092273,1.9748655557632446,0.2,11.411137580871582,0.3158864,-18.74903597831726,0.13388216495513916,26.59719352722168,0.28125,0.0003,9070
670,0.17830443,909,465408,693,-0.010269738547503949,1.975411295890808,0.2,12.358320236206055,0.08100395,-18.76450819969177,0.22150659561157227,35.021770691871644,0.133984375,0.0003,9080
670,-1.3389482,910,465920,694,-0.0160745493194554,1.9804911613464355,0.2,48.776424407958984,0.0111653535,-18.77529110908508,0.09172338247299194,57.98291175365448,0.1359375,0.0003,9090
670,2.3911974,911,466432,695,-0.022039894969202577,1.987272024154663,0.2,7.016374588012695,0.011908721,-18.806047129631043,0.03641557693481445,13.733941376209259,0.11953125,0.0003,9100
670,-0.33501795,912,466944,695,-0.024562470591627063,1.9816203117370605,0.2,4.511462211608887,0.014428848,-18.80992705821991,0.09473174810409546,11.072417724132539,0.1751953125,0.0003,9110
670,2.49518,913,467456,696,-0.02285107009811327,1.9781155586242676,0.2,8.651182174682617,0.013638507,-18.788957381248473,0.12213844060897827,19.2120010137558,0.1431640625,0.0003,9120
671,-0.28586596,914,467968,697,-0.026828730036504565,1.9796638488769531,0.2,16.770034790039062,0.014807305,-18.782004570961,0.1959252953529358,25.808756875991822,0.158984375,0.0003,9130
671,-2.9913118,915,468480,698,-0.020674415153916926,1.9805139303207397,0.2,47.662784576416016,0.011950244,-18.791956639289857,0.13845670223236084,69.62523703575134,0.1021484375,0.0003,9140
671,-1.3942382,916,468992,698,-0.014907174283871427,1.9747810363769531,0.2,6.258889198303223,0.016485266,-18.777644443511964,0.011823952198028564,11.276723390817642,0.158203125,0.0003,9150
671,-2.4393861,917,469504,699,-0.02348918893840164,1.9722247123718262,0.2,4.032573223114014,0.011948949,-18.75726990699768,0.062126219272613525,10.453433507680893,0.12578125,0.0003,9160
671,-2.969619,918,470016,700,-0.027352775237523018,1.9726462364196777,0.2,5.610387325286865,0.012546567,-18.75193190574646,0.1409996747970581,12.52302045226097,0.1484375,0.0003,9170
671,-1.0855404,919,470528,700,-0.02230955130653456,1.974825382232666,0.2,14.468802452087402,0.008492479,-18.75705556869507,0.14282041788101196,26.23827508687973,0.099609375,0.0003,9180
671,-1.1235008,920,471040,701,-0.025426417589187622,1.9749903678894043,0.2,21.640737533569336,0.009101338,-18.761683320999147,0.223932683467865,36.46771728992462,0.112890625,0.0003,9190
671,-0.39767724,921,471552,702,-0.021690375183243304,1.9720780849456787,0.2,5.492401123046875,0.013518862,-18.756956243515013,0.088961660861969,60.411038315296175,0.15859375,0.0003,9200
671,-0.38722968,922,472064,703,-0.018604574573691933,1.9792704582214355,0.2,10.411589622497559,0.013354173,-18.769869923591614,0.0491718053817749,14.414015901088714,0.1384765625,0.0003,9210
671,-0.84201604,923,472576,703,-0.020057251583784817,1.9848828315734863,0.2,7.1887922286987305,0.011750645,-18.797345757484436,0.08927994966506958,12.367865657806396,0.11640625,0.0003,9220
671,-3.1950462,924,473088,704,-0.027398817031644283,1.9809205532073975,0.2,8.038960456848145,0.014919609,-18.80455639362335,0.12729740142822266,21.198660254478455,0.1576171875,0.0003,9230
671,0.4740931,925,473600,705,-0.02992502328706905,1.978406310081482,0.2,14.055826187133789,0.013316466,-18.787306237220765,0.17438912391662598,32.474897503852844,0.1296875,0.0003,9240
671,2.1772156,926,474112,706,-0.022487125144107268,1.9812867641448975,0.2,27.757953643798828,0.011553511,-18.786140036582946,0.13885390758514404,79.71842260360718,0.10078125,0.0003,9250
671,-0.017112015,927,474624,706,-0.016309241228736938,1.9831324815750122,0.2,5.993363380432129,0.009899072,-18.800322675704955,0.01862698793411255,12.419625461101532,0.138671875,0.0003,9260
671,-2.4242961,928,475136,707,-0.023703192791435866,1.9907749891281128,0.2,6.889055252075195,0.009780759,-18.820119071006776,0.062049806118011475,11.635435140132904,0.1474609375,0.0003,9270
671,-0.8145554,929,475648,708,-0.022945165866985917,1.9973863363265991,0.2,4.34127140045166,0.014450998,-18.85407452583313,0.1330888867378235,13.118331456184388,0.1529296875,0.0003,9280
671,0.13376714,930,476160,708,-0.025304016936570407,1.9982244968414307,0.2,12.16191577911377,0.011025354,-18.868574452400207,0.1474863886833191,26.26143867969513,0.1080078125,0.0003,9290
671,0.1531009,931,476672,709,-0.020272022462449968,1.9985902309417725,0.2,19.940927505493164,0.010346709,-18.86671862602234,0.22498208284378052,36.8407702922821,0.0986328125,0.0003,9300
671,1.3740563,932,477184,710,-0.0191745228250511,1.9978728294372559,0.2,15.610819816589355,0.0134097235,-18.86559429168701,0.08931535482406616,60.60710344314575,0.1685546875,0.0003,9310
671,-0.3115973,933,477696,710,-0.022999783232808112,1.9962152242660522,0.2,4.254168510437012,0.009439377,-18.862026810646057,0.04243338108062744,16.163680303096772,0.1169921875,0.0003,9320
672,1.316591,934,478208,711,-0.024830387032125145,2.0030667781829834,0.2,5.9248762130737305,0.010068099,-18.87318060398102,0.07786673307418823,12.705254852771759,0.1392578125,0.0003,9330
672,1.1885208,935,478720,712,-0.025439856911543757,1.9967283010482788,0.2,14.886157035827637,0.014025629,-18.8794184923172,0.14038574695587158,21.14556864500046,0.2015625,0.0003,9340
672,0.32949582,936,479232,713,-0.02775455217342824,1.9945149421691895,0.2,17.06764793395996,0.012299312,-18.85446903705597,0.18533658981323242,29.709933841228484,0.1373046875,0.0003,9350
672,-1.0900029,937,479744,713,-0.022836147458292544,1.9959182739257812,0.2,68.06024169921875,0.012585483,-18.850953125953673,0.14588689804077148,76.56303744316101,0.1439453125,0.0003,9360
672,-1.5101675,938,480256,714,-0.014333354728296398,1.9974778890609741,0.2,6.950789451599121,0.010114828,-18.859632301330567,0.023847103118896484,10.832477366924286,0.1486328125,0.0003,9370
672,3.1199079,939,480768,715,-0.02679933871841058,1.998533010482788,0.2,4.175305366516113,0.016763216,-18.868983125686647,0.050666093826293945,9.739659547805786,0.200390625,0.0003,9380
672,0.4153883,940,481280,715,-0.024197294388432055,1.9985640048980713,0.2,7.672706604003906,0.0130154975,-18.877266216278077,0.1333155632019043,11.894750916957856,0.1392578125,0.0003,9390
672,0.15877065,941,481792,716,-0.01746193108847365,2.002868890762329,0.2,4.932631492614746,0.008722449,-18.881343364715576,0.15667665004730225,22.272095489501954,0.066015625,0.0003,9400
672,1.5591881,942,482304,717,-0.021788727352395655,2.0052976608276367,0.2,16.78351593017578,0.007866251,-18.899322605133058,0.2453274130821228,31.289579486846925,0.080078125,0.0003,9410
672,0.39041546,943,482816,717,-0.018758578528650104,2.004361152648926,0.2,13.029328346252441,0.011970178,-18.89932882785797,0.10060882568359375,49.35502067804337,0.1662109375,0.0003,9420
672,-2.4624205,944,483328,718,-0.02691983588738367,2.0051443576812744,0.2,7.4470744132995605,0.019773498,-18.897906470298768,0.0524631142616272,13.725974917411804,0.2505859375,0.0003,9430
672,1.2665864,945,483840,719,-0.022891435190103948,2.0077438354492188,0.2,4.546773433685303,0.015146753,-18.910789561271667,0.09361720085144043,10.179410141706466,0.1412109375,0.0003,9440
672,3.8473902,946,484352,719,-0.028841697750613092,2.011600971221924,0.2,8.291219711303711,0.0138032995,-18.932369232177734,0.16004180908203125,18.48023785352707,0.1435546875,0.0003,9450
672,-0.2144654,947,484864,720,-0.01915515324799344,2.0136358737945557,0.2,12.431818008422852,0.016447596,-18.946172547340392,0.20954585075378418,26.400351655483245,0.165625,0.0003,9460
672,1.6955261,948,485376,721,-0.019447299221064897,2.0141515731811523,0.2,29.240493774414062,0.011430873,-18.951569819450377,0.1559072732925415,65.64430992603302,0.123828125,0.0003,9470
672,-0.7206522,949,485888,722,-0.023233513324521483,2.02268123626709,0.2,4.19597053527832,0.014941566,-18.9715074300766,0.02029174566268921,13.477119886875153,0.2021484375,0.0003,9480
672,-0.3177385,950,486400,723,-0.02460101406322792,2.018038511276245,0.2,5.101064682006836,0.013916551,-18.987217330932616,0.06078481674194336,11.178059267997742,0.154296875,0.0003,9490
672,0.80679846,951,486912,723,-0.027230274584144353,2.0173768997192383,0.2,7.189443588256836,0.009554502,-18.972176003456116,0.12455946207046509,14.024734658002853,0.142578125,0.0003,9500
672,2.3766334,952,487424,724,-0.02080564124044031,2.0241918563842773,0.2,11.247941017150879,0.00935044,-18.98283531665802,0.14736640453338623,31.102613663673402,0.094921875,0.0003,9510
672,-1.5852928,953,487936,725,-0.028144416492432357,2.0252256393432617,0.2,13.040494918823242,0.012345446,-18.99938509464264,0.2304476499557495,37.86603062152862,0.13828125,0.0003,9520
672,-0.9327002,954,488448,725,-0.014068271731957793,2.0266408920288086,0.2,34.623374938964844,0.0071065053,-19.003447818756104,0.09769302606582642,58.34013683795929,0.04140625,0.0003,9530
672,-2.073259,955,488960,726,-0.03060567704378627,2.02823805809021,0.2,10.480586051940918,0.016061854,-19.013064408302306,0.05089765787124634,16.336730480194092,0.2095703125,0.0003,9540
672,0.3687035,956,489472,727,-0.022524811641778796,2.0337870121002197,0.2,4.746438503265381,0.012937419,-19.026982593536378,0.10345029830932617,12.443835377693176,0.1216796875,0.0003,9550
672,-8.170286,957,489984,728,-0.019446593581233174,2.0377492904663086,0.2,7.020845890045166,0.010178852,-19.047082829475404,0.15508174896240234,22.182675743103026,0.1421875,0.0003,9560
672,-0.01154183,958,490496,729,-0.024864665151108058,2.038841724395752,0.2,28.712743759155273,0.009295089,-19.057062315940858,0.19525986909866333,39.11995494365692,0.098828125,0.0003,9570
672,-2.0016177,959,491008,729,-0.02478199916658923,2.0390565395355225,0.2,19.169801712036133,0.011329893,-19.060824942588805,0.15600764751434326,80.41593961715698,0.1578125,0.0003,9580
672,0.0008995236,960,491520,730,-0.014947057818062603,2.0385823249816895,0.2,8.160567283630371,0.013083511,-19.05913429260254,0.03288847208023071,12.915614831447602,0.1822265625,0.0003,9590
673,4.562984,961,492032,731,-0.02250453024171293,2.0319433212280273,0.2,4.683622360229492,0.015445694,-19.05099697113037,0.06201654672622681,11.083097261190414,0.12265625,0.0003,9600
673,-0.14964256,962,492544,731,-0.029608641180675476,2.028289318084717,0.2,6.710686206817627,0.015943686,-19.024087619781493,0.14576178789138794,12.953621703386307,0.161328125,0.0003,9610
671,0.7698141,963,493056,734,-0.02386977435089648,2.035039186477661,0.2,16.6976261138916,0.011456104,-19.02680375576019,0.1585652232170105,28.190137529373168,0.13203125,0.0003,9620
671,0.073500946,964,493568,735,-0.026428506441880016,2.03312349319458,0.2,17.197025299072266,0.011833083,-19.044114589691162,0.24973702430725098,36.88555550575256,0.1099609375,0.0003,9630
671,0.6707499,965,494080,736,-0.017022101080510766,2.0317447185516357,0.2,22.54157829284668,0.012373123,-19.031793975830077,0.09670603275299072,59.4827623128891,0.1154296875,0.0003,9640
671,-2.7226846,966,494592,736,-0.019819256372284145,2.034602642059326,0.2,4.389418601989746,0.010872196,-19.033155751228332,0.052447497844696045,13.870533013343811,0.1408203125,0.0003,9650
